tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah,9
2020,8,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Perempuan,15,
2020,8,JAKARTA PUSAT,MENTENG,MENTENG,Perempuan,10,
2020,8,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Perempuan,6,
2020,8,JAKARTA PUSAT,MENTENG,CIKINI,Perempuan,3,
2020,8,JAKARTA PUSAT,MENTENG,GONDANGDIA,Perempuan,1,
2020,8,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Perempuan,8,
2020,8,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,2,
2020,8,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,19,
2020,8,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,12,
2020,8,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,31,
2020,8,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,18,
2020,8,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,7,
2020,8,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,2,
2020,8,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,13,
2020,8,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,11,
2020,8,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,4,
2020,8,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,20,
2020,8,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,85,
2020,8,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,16,
2020,8,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,18,
2020,8,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,43,
2020,8,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,25,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,7,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,36,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,25,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,19,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,22,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,35,
2020,8,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,31,
2020,8,JAKARTA UTARA,KOJA,KOJA,Perempuan,15,
2020,8,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,42,
2020,8,JAKARTA UTARA,KOJA,LAGOA,Perempuan,23,
2020,8,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,20,
2020,8,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,45,
2020,8,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,23,
2020,8,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,19,
2020,8,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,43,
2020,8,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,15,
2020,8,JAKARTA UTARA,CILINCING,KALIBARU,Perempuan,41,
2020,8,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,35,
2020,8,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,26,
2020,8,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,45,
2020,8,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,26,
2020,8,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,41,
2020,8,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,20,
2020,8,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,11,
2020,8,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,49,
2020,8,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,22,
2020,8,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,45,
2020,8,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,66,
2020,8,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,36,
2020,8,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,21,
2020,8,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,100,
2020,8,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,71,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,7,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,15,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,9,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,9,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,9,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,18,
2020,8,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,24,
2020,8,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,2,
2020,8,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,7,
2020,8,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,13,
2020,8,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,4,
2020,8,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,3,
2020,8,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,2,
2020,8,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,3,
2020,8,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,10,
2020,8,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,5,
2020,8,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,12,
2020,8,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,14,
2020,8,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,6,
2020,8,JAKARTA BARAT,TAMBORA,KRENDANG,Perempuan,7,
2020,8,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,18,
2020,8,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,8,
2020,8,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,7,
2020,8,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,8,
2020,8,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,2,
2020,8,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,4,
2020,8,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,42,
2020,8,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,34,
2020,8,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,30,
2020,8,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,11,
2020,8,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,31,
2020,8,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,24,
2020,8,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,18,
2020,8,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,37,
2020,8,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,50,
2020,8,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,70,
2020,8,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,38,
2020,8,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,52,
2020,8,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,39,
2020,8,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,5,
2020,8,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,2,
2020,8,JAKARTA BARAT,PAL MERAH,JATIPULO,Perempuan,19,
2020,8,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,13,
2020,8,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,13,
2020,8,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,33,
2020,8,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,32,
2020,8,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,20,
2020,8,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,33,
2020,8,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,22,
2020,8,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,13,
2020,8,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,7,
2020,8,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,11,
2020,8,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,25,
2020,8,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,21,
2020,8,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,24,
2020,8,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,15,
2020,8,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,10,
2020,8,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,1,
2020,8,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,1,
2020,8,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,8,
2020,8,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,8,
2020,8,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,9,
2020,8,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,7,
2020,8,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,2,
2020,8,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,1,
2020,8,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,12,
2020,8,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,15,
2020,8,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,23,
2020,8,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,19,
2020,8,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,13,
2020,8,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,9,
2020,8,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,22,
2020,8,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,19,
2020,8,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,13,
2020,8,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,35,
2020,8,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,22,
2020,8,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,24,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,22,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,35,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,21,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,29,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,17,
2020,8,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,28,
2020,8,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,35,
2020,8,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,23,
2020,8,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,33,
2020,8,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,4,
2020,8,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,24,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,4,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,7,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,9,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,6,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,4,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,4,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,1,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,6,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,16,
2020,8,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,16,
2020,8,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,14,
2020,8,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,18,
2020,8,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,18,
2020,8,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,20,
2020,8,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,25,
2020,8,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,6,
2020,8,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,36,
2020,8,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,27,
2020,8,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,38,
2020,8,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,37,
2020,8,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,21,
2020,8,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,22,
2020,8,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,13,
2020,8,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,40,
2020,8,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,34,
2020,8,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,20,
2020,8,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,22,
2020,8,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,14,
2020,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,20,
2020,8,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,10,
2020,8,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,5,
2020,8,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,7,
2020,8,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,18,
2020,8,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,30,
2020,8,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,17,
2020,8,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,21,
2020,8,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,10,
2020,8,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,25,
2020,8,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,29,
2020,8,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,22,
2020,8,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,17,
2020,8,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,22,
2020,8,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,3,
2020,8,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,10,
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,12,
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,34,
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,32,
2020,8,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,37,
2020,8,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,20,
2020,8,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,31,
2020,8,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,25,
2020,8,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,36,
2020,8,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,11,
2020,8,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,41,
2020,8,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,19,
2020,8,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,24,
2020,8,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,26,
2020,8,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,38,
2020,8,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,42,
2020,8,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,30,
2020,8,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,53,
2020,8,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,10,
2020,8,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,73,
2020,8,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,35,
2020,8,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,127,
2020,8,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,30,
2020,8,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,51,
2020,8,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,47,
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,48,
2020,8,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,42,
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,61,
2020,8,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,19,
2020,8,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,20,
2020,8,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,46,
2020,8,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,13,
2020,8,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,39,
2020,8,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,26,
2020,8,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,16,
2020,8,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,18,
2020,8,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,71,
2020,8,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,53,
2020,8,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,39,
2020,8,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,26,
2020,8,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,31,
2020,8,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,26,
2020,8,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,15,
2020,8,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,28,
2020,8,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,13,
2020,8,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,17,
2020,8,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,20,
2020,8,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,68,
2020,8,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,19,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Laki-Laki,3,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Laki-Laki,0,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Laki-Laki,3,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Laki-Laki,2,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Laki-Laki,2,
2020,4,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Laki-Laki,,
2020,4,JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-Laki,0,
2020,4,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-Laki,3,
2020,4,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-Laki,,
2020,4,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-Laki,5,
2020,4,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-Laki,1,
2020,4,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,1,
2020,4,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,2,
2020,4,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,3,
2020,4,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,0,
2020,4,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,1,
2020,4,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,3,
2020,4,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,2,
2020,4,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,7,
2020,4,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,1,
2020,4,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,2,
2020,4,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,,
2020,4,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,5,
2020,4,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,1,
2020,4,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,2,
2020,4,JAKARTA PUSAT,S E N E N,SENEN,Laki-Laki,,
2020,4,JAKARTA PUSAT,S E N E N,KENARI,Laki-Laki,2,
2020,4,JAKARTA PUSAT,S E N E N,PASEBAN,Laki-Laki,3,
2020,4,JAKARTA PUSAT,S E N E N,KRAMAT,Laki-Laki,3,
2020,4,JAKARTA PUSAT,S E N E N,KWITANG,Laki-Laki,,
2020,4,JAKARTA PUSAT,S E N E N,BUNGUR,Laki-Laki,8,
2020,4,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,5,
2020,4,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,5,
2020,4,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,2,
2020,4,JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,1,
2020,4,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,2,
2020,4,JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,1,
2020,4,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,0,
2020,4,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,1,
2020,4,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,1,
2020,4,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,10,
2020,4,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,5,
2020,4,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,6,
2020,4,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,6,
2020,4,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,7,
2020,4,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,1,
2020,4,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,3,
2020,4,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,,
2020,4,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,2,
2020,4,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,7,
2020,4,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-Laki,24,
2020,4,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-Laki,10,
2020,4,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-Laki,4,
2020,4,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-Laki,10,
2020,4,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-Laki,13,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-Laki,1,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-Laki,10,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-Laki,,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-Laki,1,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-Laki,11,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-Laki,1,
2020,4,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-Laki,3,
2020,4,JAKARTA UTARA,KOJA,KOJA,Laki-Laki,2,
2020,4,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-Laki,0,
2020,4,JAKARTA UTARA,KOJA,LAGOA,Laki-Laki,7,
2020,4,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-Laki,5,
2020,4,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-Laki,1,
2020,4,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-Laki,3,
2020,4,JAKARTA UTARA,CILINCING,CILINCING,Laki-Laki,2,
2020,4,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-Laki,2,
2020,4,JAKARTA UTARA,CILINCING,MARUNDA,Laki-Laki,3,
2020,4,JAKARTA UTARA,CILINCING,KALIBARU,Laki-Laki,13,
2020,4,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-Laki,7,
2020,4,JAKARTA UTARA,CILINCING,ROROTAN,Laki-Laki,16,
2020,4,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-Laki,14,
2020,4,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-Laki,1,
2020,4,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-Laki,4,
2020,4,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-Laki,1,
